AvgR,LbR,UbR,AvgS,LbS,UbS
1067.8019999111111,716.0487359857248,1419.5552638364975,493.1596801999999,378.60309471366224,607.7162656863376
1057.2653771333332,739.4584795436194,1375.072274723047,503.7710326,449.22510431332427,558.3169608866758
1072.904238111111,661.1940388285188,1484.6144373937032,450.35702499999996,336.49778282143654,564.2162671785634
1100.8849530222221,647.0529768755846,1554.7169291688597,460.01762979999995,324.2013517793447,595.8339078206552
1187.7395216222224,700.1840777589049,1675.2949654855397,453.77349239999995,332.16601281372175,575.3809719862782
1206.5054710444442,701.6258481984191,1711.3850938904693,484.1837892,359.74541417934586,608.6221642206541
1226.1684920666667,792.3900720726913,1659.946912060642,508.595404,452.1832863964504,565.0075216035495
1102.5830567555556,785.2947585258454,1419.871354985266,341.45699299999995,163.60590794891468,519.3080780510852
1138.5168200444446,757.4722782023325,1519.5613618865566,546.6267456,519.9501791673308,573.3033120326693
1173.6862312666667,908.1142148320021,1439.2582477013314,481.53084420000005,327.4871987112315,635.5744896887686
1260.7066116222222,1049.4206361696272,1471.9925870748173,533.7160948,509.1205983435825,558.3115912564174
1324.4777719111112,1165.4654277594832,1483.4901160627392,557.2456056,521.776930731077,592.714280468923
1406.0038308444448,1266.6501649280274,1545.3574967608622,538.0208678,492.910900118854,583.130835481146
1444.9441444666668,1304.8965635016982,1584.9917254316354,537.8187558,516.1591467721711,559.4783648278288
1480.9156636444445,1339.2433219780219,1622.5880053108672,530.3601196000001,495.6921774851114,565.0280617148887
1469.435892888889,1295.573417233858,1643.2983685439199,485.2091858,376.7052413807415,593.7131302192586
1589.9385621333333,1291.1644347252577,1888.712689541409,513.8683592,458.42518783358105,569.3115305664189
1543.9158120444445,1250.5402981852785,1837.2913259036104,484.45332019999995,354.00282834966936,614.9038120503305
1497.0772949555555,1073.3812344397832,1920.773355471328,444.0334106,327.403971678896,560.662849521104
1517.405794288889,1129.2513321894567,1905.5602563883212,541.4515260000001,504.49825565143453,578.4047963485656
1518.6082655777777,1120.1482960356545,1917.068235119901,533.7161315999999,506.966790735189,560.4654724648108
1484.6926610222222,1080.8797003212776,1888.5056217231668,430.3005648,236.78227563491998,623.81885396508
1461.0423968444443,960.7550346104119,1961.3297590784766,478.4214234,402.7538512266063,554.0889955733936
1486.4608624,967.466661430629,2005.4550633693711,486.6584626,309.0468728820175,664.2700523179825
1534.3375674222223,956.8874376049865,2111.787697239458,490.95969859999997,375.02730911868815,606.8920880813117
1534.7862011777777,945.8502994773158,2123.7221028782396,474.97773440000003,336.4624547451797,613.4930140548204
1568.0175739555557,875.4576779608736,2260.5774699502376,467.08662100000004,310.377400491431,623.7958415085691
1529.540565888889,830.1287333755866,2228.952398402191,394.5872284,214.16975274746733,575.0047040525327
1485.7962455333334,771.05684153771,2200.5356495289566,483.21196280000004,392.37384424854554,574.0500813514545
1460.8601574888887,791.1068630356959,2130.6134519420816,550.0613892,502.22023775772584,597.9025406422742
1440.1481271999999,790.8491638116038,2089.447090588396,469.1209228000001,363.06054710947376,575.1812984905264
1455.0292429555557,846.4451570287706,2063.6133288823407,479.919693,315.9701757256246,643.8692102743754
1406.4564563111112,829.494682879417,1983.4182297428054,440.134839,290.04334542938716,590.2263325706128
1369.2359570666665,800.9722295569235,1937.4996845764094,503.6809998,444.67243222241626,562.6895673775837
1343.8247151555556,838.3621320463858,1849.2872982647255,513.4205566,472.9622560214192,553.8788571785809
1327.723172088889,923.1087822332101,1732.3375619445678,451.1702728,281.5421849615923,620.7983606384078
1370.3708332444444,986.674096215294,1754.0675702735948,494.86229239999994,408.6121484114874,581.1124363885125
1336.7408332888888,889.447368040285,1784.0342985374925,463.32797259999995,328.3958933090645,598.2600518909354
1356.7205967555553,921.4396490535753,1792.0015444575354,526.8236022,510.0606219656292,543.5865824343707
1418.2481268888891,1011.7113548165147,1824.7848989612635,476.16408979999994,336.69784528302057,615.6303343169793
